time,Average speed (km/h),Barometric pressure (kPa),Calculated boost (bar),Calculated engine load value (%),Distance travelled (km),Distance travelled (total) (km),Engine coolant temperature (℃),Engine RPM (rpm),Engine RPM x1000 (rpm),Intake manifold absolute pressure (kPa),Long term fuel % trim - Bank 1 (%),OBD Module Voltage (V),Short term fuel % trim - Bank 1 (%),Vehicle acceleration (g),Vehicle speed (km/h)
171,17.094972,101.371270,-0.364790,31.971749,0.004702,0.121276,40.066667,2237.225440,2.237225,64.892227,1.603810,14.109564,1.836555,0.123008,17.094972
172,17.430168,100.997266,-0.370609,33.457292,0.004795,0.126071,40.183333,2275.642809,2.275643,63.936318,-0.297892,14.097067,-4.174227,0.123008,17.430168
173,17.765363,101.608014,-0.338865,36.965119,0.004888,0.130959,40.300000,2237.904141,2.237904,67.721517,0.127391,14.083095,0.414976,0.123008,17.765363
174,18.100559,101.489196,-0.383398,30.537510,0.004981,0.135940,40.416667,2247.728115,2.247728,63.149393,0.767235,14.131673,-3.270981,0.123008,18.100559
175,18.435754,101.181062,-0.393648,26.827732,0.005074,0.141015,40.533333,2336.132876,2.336133,61.816303,-0.062156,14.152305,2.974424,0.123008,18.435754
176,18.770950,101.581621,-0.362561,35.218044,0.005168,0.146182,40.650000,2334.853221,2.334853,65.325504,2.352920,14.119611,-1.592675,0.123008,18.770950
177,19.106145,101.604168,-0.352920,34.417810,0.005261,0.151443,40.766667,2350.526487,2.350526,66.312194,-0.357373,14.286450,-3.150113,0.123008,19.106145
178,19.441341,100.897458,-0.397509,29.322722,0.005354,0.156797,40.883333,2422.977706,2.422978,61.146589,0.358940,14.016176,-0.824337,0.123008,19.441341
179,19.776536,101.232749,-0.356118,34.044427,0.005447,0.162244,41.000000,2395.707080,2.395707,65.620952,-0.196403,14.173233,-4.132616,0.123008,19.776536
180,20.111732,101.458747,-0.390278,29.842273,0.005540,0.167784,41.116667,1895.391002,1.895391,62.430931,-1.663046,14.198382,4.332592,0.123008,20.111732
181,20.446927,101.189147,-0.368697,31.310769,0.005633,0.173417,41.233333,1921.818571,1.921819,64.319423,1.574043,14.352607,2.924307,0.123008,20.446927
182,20.782123,101.155156,-0.357413,34.925124,0.005726,0.179143,41.350000,1960.818255,1.960818,65.413812,1.709892,14.214122,1.124925,0.123008,20.782123
183,21.117318,101.420192,-0.377584,31.515135,0.005819,0.184963,41.466667,2031.305921,2.031306,63.661807,-2.064264,14.127795,-0.068857,0.123008,21.117318
184,21.452514,101.651354,-0.385985,30.333731,0.005912,0.190875,41.583333,1965.532633,1.965533,63.052847,-0.180944,14.060397,-0.579163,0.123008,21.452514
185,21.787709,101.235380,-0.373222,31.683347,0.006006,0.196881,41.700000,2077.564797,2.077565,63.913202,0.021494,14.253803,0.747099,0.123008,21.787709
186,22.122905,101.189856,-0.388061,27.615594,0.006099,0.202979,41.816667,2079.090369,2.079090,62.383766,0.857320,14.211957,-1.106118,0.123008,22.122905
187,22.458101,101.288159,-0.392135,29.913534,0.006192,0.209171,41.933333,2059.779832,2.059780,62.074628,2.571457,14.115237,2.345701,0.123008,22.458101
188,22.793296,100.862687,-0.356208,34.643160,0.006285,0.215456,42.050000,2027.964084,2.027964,65.241914,-0.848534,14.231687,-0.424851,0.123008,22.793296
189,23.128492,101.837950,-0.393610,28.802636,0.006378,0.221834,42.166667,2127.963544,2.127964,62.476995,1.731594,13.928427,0.552470,0.123008,23.128492
190,23.463687,101.332668,-0.350980,35.500324,0.006471,0.228305,42.283333,2094.416607,2.094417,66.234712,-0.833732,14.238556,0.715677,0.123008,23.463687
191,23.798883,101.094517,-0.375333,32.787460,0.006564,0.234870,42.400000,2168.686573,2.168687,63.561241,-0.459743,13.988858,-2.651786,0.123008,23.798883
192,24.134078,101.067537,-0.378881,31.778068,0.006657,0.241527,42.516667,2080.461014,2.080461,63.179468,0.087941,14.111347,3.391189,0.123008,24.134078
193,24.469274,101.255637,-0.395055,28.666682,0.006750,0.248277,42.633333,2125.306694,2.125307,61.750127,2.051059,14.136972,2.627253,0.123008,24.469274
194,24.804469,101.117039,-0.378256,32.566079,0.006844,0.255121,42.750000,2269.734861,2.269735,63.291407,0.991023,14.359270,0.972931,0.123008,24.804469
195,25.139665,101.602372,-0.359210,34.390820,0.006937,0.262058,42.866667,2207.926484,2.207926,65.681355,-1.493260,14.329519,1.153720,0.123008,25.139665
196,25.474860,101.327285,-0.387388,30.409649,0.007030,0.269087,42.983333,2272.332536,2.272333,62.588458,-1.375016,14.312027,2.280568,0.123008,25.474860
197,25.810056,101.880422,-0.376328,32.975880,0.007123,0.276210,43.100000,2280.512996,2.280513,64.247618,-0.098767,14.240923,-4.565746,0.123008,25.810056
198,26.145251,101.278914,-0.366257,33.520089,0.007216,0.283426,43.216667,2365.748643,2.365749,64.653256,-1.690426,14.066318,-3.546313,0.123008,26.145251
199,26.480447,100.661254,-0.371731,32.377939,0.007309,0.290736,43.333333,2285.040470,2.285040,63.488192,1.082344,14.024143,-0.350167,0.123008,26.480447
200,26.815642,101.725102,-0.380662,29.924576,0.007402,0.298138,43.450000,2306.210422,2.306210,63.658948,1.058717,14.047584,-0.043636,0.123008,26.815642
201,27.150838,101.340738,-0.397553,28.653850,0.007495,0.305633,43.566667,2290.675558,2.290676,61.585440,-1.533623,14.305705,1.113349,0.123008,27.150838
202,27.486034,101.566976,-0.367528,34.480961,0.007588,0.313222,43.683333,2424.014837,2.424015,64.814209,1.541385,14.299910,0.964707,0.123008,27.486034
203,27.821229,100.699447,-0.363809,34.311930,0.007682,0.320903,43.800000,2373.154634,2.373155,64.318511,-1.818823,14.516264,-0.054558,0.123008,27.821229
204,28.156425,100.817326,-0.399890,26.642007,0.007775,0.328678,43.916667,2361.146927,2.361147,60.828367,-0.223391,14.217344,1.576936,0.123008,28.156425
205,28.491620,101.021317,-0.359340,32.924525,0.007868,0.336546,44.033333,2485.670635,2.485671,65.087353,-0.346046,14.068555,-4.757969,0.123008,28.491620
206,28.826816,102.045281,-0.354473,37.147481,0.007961,0.344506,44.150000,2521.113494,2.521113,66.598021,-1.899209,14.215301,-0.213477,0.123008,28.826816
207,29.162011,101.480139,-0.354540,33.336274,0.008054,0.352560,44.266667,2455.326763,2.455327,66.026130,-1.557790,14.238355,2.439871,0.123008,29.162011
208,29.497207,101.473063,-0.318094,38.346816,0.008147,0.360708,44.383333,2571.302212,2.571302,69.663635,1.796934,14.234622,-0.488593,0.123008,29.497207
209,29.832402,101.577672,-0.375453,31.563362,0.008240,0.368948,44.500000,2438.215102,2.438215,64.032383,-1.866419,14.197269,1.071839,0.123008,29.832402
210,30.167598,101.203616,-0.368085,33.780804,0.008333,0.377281,44.616667,2483.534697,2.483535,64.395116,-2.782558,14.228729,-0.912701,0.123008,30.167598
211,30.502793,101.221230,-0.328635,40.047921,0.008426,0.385708,44.733333,2505.681035,2.505681,68.357699,-0.074993,14.386200,2.598632,0.123008,30.502793
212,30.837989,101.145413,-0.365746,32.577079,0.008520,0.394227,44.850000,2447.020515,2.447021,64.570841,-0.799406,14.157145,0.987000,0.123008,30.837989
213,31.173184,101.411427,-0.333692,39.474994,0.008613,0.402840,44.966667,2590.393153,2.590393,68.042276,0.851438,13.996771,2.852737,0.123008,31.173184
214,31.508380,101.558824,-0.356917,38.712075,0.008706,0.411546,45.083333,2564.533658,2.564534,65.867123,-0.489548,14.113946,1.460169,0.123008,31.508380
215,31.843575,101.537348,-0.327764,38.585693,0.008799,0.420344,45.200000,2572.635800,2.572636,68.760991,0.990758,14.499022,2.201407,0.123008,31.843575
216,32.178771,101.304246,-0.339919,38.399244,0.008892,0.429236,45.316667,2672.219152,2.672219,67.312301,1.275451,14.375256,0.832439,0.123008,32.178771
217,32.513966,100.747581,-0.351922,35.672492,0.008985,0.438222,45.433333,2615.365247,2.615365,65.555387,0.038628,13.964234,2.017099,0.123008,32.513966
218,32.849162,101.047086,-0.371890,33.529109,0.009078,0.447300,45.550000,2634.430305,2.634430,63.858087,-0.287443,14.213647,2.964895,0.123008,32.849162
219,33.184358,100.880458,-0.356752,35.181074,0.009171,0.456471,45.666667,2718.565863,2.718566,65.205265,2.401514,14.189253,0.045048,0.123008,33.184358
220,33.519553,101.094530,-0.364431,34.765475,0.009264,0.465736,45.783333,2665.413335,2.665413,64.651448,0.120057,14.278261,1.689392,0.123008,33.519553
221,33.854749,101.198446,-0.321996,38.610186,0.009358,0.475093,45.900000,2612.285105,2.612285,68.998873,0.265404,14.096871,-4.195747,0.123008,33.854749
222,34.189944,101.654663,-0.356783,34.851597,0.009451,0.484544,46.016667,2708.861314,2.708861,65.976346,0.657167,14.099195,-2.274645,0.123008,34.189944
223,34.525140,101.550967,-0.379211,33.041318,0.009544,0.494087,46.133333,2756.055436,2.756055,63.629826,-2.641117,13.907232,0.723331,0.123008,34.525140
224,34.860335,101.636684,-0.341115,36.544162,0.009637,0.503724,46.250000,2834.060922,2.834061,67.525203,-0.274614,13.838973,-2.688203,0.123008,34.860335
225,35.195531,101.269816,-0.360238,34.480314,0.009730,0.513454,46.366667,2742.134027,2.742134,65.246015,-0.426682,14.209157,-1.492641,0.123008,35.195531
226,35.530726,101.360673,-0.341333,37.139970,0.009823,0.523277,46.483333,2794.371676,2.794372,67.227391,0.557826,14.323073,3.228029,0.123008,35.530726
227,35.865922,101.479579,-0.384774,32.501991,0.009916,0.533194,46.600000,2813.890832,2.813891,63.002174,-3.992150,14.131439,2.816851,0.123008,35.865922
228,36.201117,101.175436,-0.337770,38.878542,0.010009,0.543203,46.716667,2798.249628,2.798250,67.398424,-2.572906,14.139407,0.526385,0.123008,36.201117
229,36.536313,101.137943,-0.359680,34.419321,0.010102,0.553305,46.833333,2790.140038,2.790140,65.169990,1.057042,14.018232,-2.399398,0.123008,36.536313
230,36.871508,101.368203,-0.349033,34.334161,0.010196,0.563501,46.950000,2899.821917,2.899822,66.464868,1.542340,14.139601,1.288914,0.123008,36.871508
231,37.206704,101.550947,-0.317430,40.933566,0.010289,0.573790,47.066667,2908.064747,2.908065,69.807987,0.049300,14.211868,-2.309085,0.123008,37.206704
232,37.541899,101.393359,-0.375318,33.084369,0.010382,0.584171,47.183333,2845.149668,2.845150,63.861590,-0.533258,14.224736,0.340488,0.123008,37.541899
233,37.877095,101.148205,-0.348752,36.629980,0.010475,0.594646,47.300000,2808.105052,2.808105,66.273016,-1.218395,14.101619,-0.521594,0.123008,37.877095
234,38.212291,101.137034,-0.348289,37.656564,0.010568,0.605214,47.416667,2925.073700,2.925074,66.308163,0.580026,14.184870,-5.453742,0.123008,38.212291
235,38.547486,101.106462,-0.304765,42.230285,0.010661,0.615875,47.533333,2935.089459,2.935089,70.629968,-0.509437,14.233542,0.982201,0.123008,38.547486
236,38.882682,100.845819,-0.321450,40.741775,0.010754,0.626629,47.650000,2947.405779,2.947406,68.700810,-2.495254,14.278183,2.098131,0.123008,38.882682
237,39.217877,101.572844,-0.321696,42.361647,0.010847,0.637477,47.766667,3002.707646,3.002708,69.403235,-0.169645,14.183368,0.156373,0.123008,39.217877
238,39.553073,101.174294,-0.334330,39.128793,0.010940,0.648417,47.883333,3127.966519,3.127967,67.741321,1.213503,14.185751,-2.770033,0.123008,39.553073
239,39.888268,101.244889,-0.301561,44.229269,0.011034,0.659451,48.000000,2917.624813,2.917625,71.088812,0.114195,14.241741,3.961816,0.123008,39.888268
240,40.223464,101.515483,-0.345305,34.557726,0.011127,0.670577,48.116667,2539.697877,2.539698,66.985020,-1.250250,14.242117,1.093970,0.123008,40.223464
241,40.558659,100.982986,-0.335083,38.724331,0.011220,0.681797,48.233333,2570.419322,2.570419,67.474657,-2.120465,14.120438,-0.815833,0.123008,40.558659
242,40.893855,101.025838,-0.344865,37.674754,0.011313,0.693110,48.350000,2583.610018,2.583610,66.539342,0.647304,14.287790,0.630515,0.123008,40.893855
243,41.229050,101.357328,-0.349574,37.373723,0.011406,0.704516,48.466667,2647.322916,2.647323,66.399898,-0.671658,14.066803,-0.263067,0.123008,41.229050
244,41.564246,101.243241,-0.359144,35.710576,0.011499,0.716015,48.583333,2653.381548,2.653382,65.328825,1.827053,14.235414,-1.927069,0.123008,41.564246
245,41.899441,101.243615,-0.355891,36.410412,0.011592,0.727607,48.700000,2545.287924,2.545288,65.654523,1.308369,14.087864,-1.909766,0.123008,41.899441
246,42.234637,101.523998,-0.335169,36.906751,0.011685,0.739292,48.816667,2656.658276,2.656658,68.007143,0.837999,14.041911,1.480642,0.123008,42.234637
247,42.569832,100.761901,-0.369135,34.770156,0.011778,0.751071,48.933333,2627.429753,2.627430,63.848398,1.222306,14.135388,-0.712587,0.123008,42.569832
248,42.905028,101.127546,-0.366811,35.257869,0.011872,0.762942,49.050000,2573.646662,2.573647,64.446406,2.396690,14.147732,3.980650,0.123008,42.905028
249,43.240223,101.440671,-0.372264,34.771854,0.011965,0.774907,49.166667,2704.115703,2.704116,64.214308,-1.647945,14.102838,1.434065,0.123008,43.240223
250,43.575419,101.403229,-0.329678,37.469908,0.012058,0.786965,49.283333,2746.373439,2.746373,68.435389,-0.761808,14.027880,0.458182,0.123008,43.575419
251,43.910615,100.587327,-0.330982,39.245284,0.012151,0.799115,49.400000,2553.165234,2.553165,67.489139,1.300560,14.152401,-0.692031,0.123008,43.910615
252,44.245810,101.194980,-0.344101,38.844351,0.012244,0.811359,49.516667,2625.357921,2.625358,66.784881,1.367182,14.174475,-2.941021,0.123008,44.245810
253,44.581006,101.434104,-0.353672,36.311716,0.012337,0.823696,49.633333,2788.111821,2.788112,66.066913,-1.567842,14.271394,-1.814260,0.123008,44.581006
254,44.916201,101.652036,-0.333601,37.688220,0.012430,0.836127,49.750000,2644.359817,2.644360,68.291934,-1.039241,14.122190,1.748792,0.123008,44.916201
255,45.251397,101.609789,-0.329828,39.744908,0.012523,0.848650,49.866667,2789.938727,2.789939,68.626997,1.075764,14.302067,1.551129,0.123008,45.251397
256,45.586592,101.549095,-0.373938,34.184039,0.012616,0.861266,49.983333,2756.399135,2.756399,64.155304,2.283712,14.407589,0.248955,0.123008,45.586592
257,45.921788,101.124245,-0.318718,38.825166,0.012709,0.873976,50.100000,2700.359616,2.700360,69.252463,-1.967861,14.347315,0.266411,0.123008,45.921788
258,46.256983,101.070870,-0.370116,30.762444,0.012803,0.886778,50.216667,2664.168506,2.664169,64.059287,1.775687,14.312970,0.326194,0.123008,46.256983
259,46.592179,101.536309,-0.367265,34.682803,0.012896,0.899674,50.333333,2835.364917,2.835365,64.809796,0.582215,14.496737,-1.019924,0.123008,46.592179
260,46.927374,101.581235,-0.321840,39.597391,0.012989,0.912663,50.450000,2720.775392,2.720775,69.397205,-0.002086,14.395529,1.416530,0.123008,46.927374
261,47.262570,101.027845,-0.326480,38.839388,0.013082,0.925745,50.566667,2823.242041,2.823242,68.379840,0.306965,14.064401,2.623838,0.123008,47.262570
262,47.597765,101.351246,-0.318787,41.812047,0.013175,0.938920,50.683333,2823.059042,2.823059,69.472532,1.284699,14.374781,-0.096155,0.123008,47.597765
263,47.932961,101.642095,-0.353624,35.314619,0.013268,0.952188,50.800000,2914.621700,2.914622,66.279683,-0.365569,14.103169,-0.570739,0.123008,47.932961
264,48.268156,101.148467,-0.355767,35.162126,0.013361,0.965549,50.916667,2802.086950,2.802087,65.571723,1.242595,14.010405,0.470736,0.123008,48.268156
265,48.603352,101.535847,-0.388919,29.551625,0.013454,0.979004,51.033333,2875.577941,2.875578,62.643961,-1.354983,14.227507,0.960550,0.123008,48.603352
266,48.938547,101.657328,-0.357949,31.844286,0.013547,0.992551,51.150000,2851.862789,2.851863,65.862407,0.572703,14.158002,2.697276,0.123008,48.938547
267,49.273743,100.727386,-0.336831,39.283843,0.013641,1.006192,51.266667,2965.061823,2.965062,67.044277,1.376414,14.350249,5.659985,0.123008,49.273743
268,49.608939,101.926489,-0.370976,36.771557,0.013734,1.019925,51.383333,2890.811634,2.890812,64.828884,-5.406153,14.202359,-0.465684,0.123008,49.608939
269,49.944134,101.085846,-0.344772,38.547159,0.013827,1.033752,51.500000,3017.767857,3.017768,66.608646,-1.682181,14.059418,3.025480,0.123008,49.944134
270,50.279330,101.224930,-0.311863,41.168677,0.013920,1.047672,51.616667,2979.303161,2.979303,70.038623,1.488740,14.309365,1.558129,0.123008,50.279330
271,50.614525,101.362789,-0.331803,39.605853,0.014013,1.061685,51.733333,2978.619302,2.978619,68.182536,1.733300,13.898169,1.199290,0.123008,50.614525
272,50.949721,101.374096,-0.328161,39.457161,0.014106,1.075791,51.850000,3062.072087,3.062072,68.558023,-0.307037,14.426131,-0.833534,0.123008,50.949721
273,51.284916,101.345837,-0.358872,35.904000,0.014199,1.089991,51.966667,2968.026205,2.968026,65.458686,-0.658117,14.413468,2.724169,0.123008,51.284916
274,51.620112,100.872689,-0.314248,43.643777,0.014292,1.104283,52.083333,3002.628671,3.002629,69.447895,-2.100108,14.200322,-0.858806,0.123008,51.620112
275,51.955307,101.211161,-0.338170,37.673061,0.014385,1.118668,52.200000,3077.239291,3.077239,67.394183,0.676670,14.082923,3.193042,0.123008,51.955307
276,52.290503,101.449193,-0.346476,37.349974,0.014479,1.133147,52.316667,2947.882357,2.947882,66.801605,-0.160112,14.315537,4.084346,0.123008,52.290503
277,52.625698,100.935127,-0.329684,39.742568,0.014572,1.147719,52.433333,3121.829118,3.121829,67.966729,1.135440,14.357277,4.072202,0.123008,52.625698
278,52.960894,101.294555,-0.334001,41.000177,0.014665,1.162384,52.550000,3116.255593,3.116256,67.894455,-2.583993,14.124292,-2.415266,0.123008,52.960894
279,53.296089,100.925673,-0.336212,38.967981,0.014758,1.177141,52.666667,3102.526070,3.102526,67.304443,-0.159138,14.105837,-1.910701,0.123008,53.296089
280,53.631285,100.853786,-0.321332,41.219245,0.014851,1.191992,52.783333,3035.192112,3.035192,68.720604,-0.319982,14.363956,0.967515,0.123008,53.631285
281,53.966480,101.047534,-0.312751,41.279207,0.014944,1.206937,52.900000,3114.536083,3.114536,69.772476,0.730947,14.279103,-0.869089,0.123008,53.966480
282,54.301676,101.127514,-0.349136,36.044418,0.015037,1.221974,53.016667,3201.534618,3.201535,66.213893,1.954692,14.109854,1.520874,0.123008,54.301676
283,54.636872,101.050418,-0.344565,39.065971,0.015130,1.237104,53.133333,3188.612596,3.188613,66.593906,2.509387,14.191531,-0.349884,0.123008,54.636872
284,54.972067,101.050381,-0.327010,41.595755,0.015223,1.252328,53.250000,3195.756725,3.195757,68.349406,1.606068,14.080885,-1.826227,0.123008,54.972067
285,55.307263,101.338734,-0.339576,39.890754,0.015317,1.267644,53.366667,3159.371912,3.159372,67.381087,-0.270865,13.898596,-0.319483,0.123008,55.307263
286,55.642458,101.248553,-0.354599,38.988680,0.015410,1.283054,53.483333,3241.660206,3.241660,65.788665,0.410893,14.497333,0.467570,0.123008,55.642458
287,55.977654,101.351402,-0.303238,42.743295,0.015503,1.298557,53.600000,3196.879023,3.196879,71.027633,0.094891,14.127302,0.662641,0.123008,55.977654
288,56.312849,101.268544,-0.333958,40.761984,0.015596,1.314153,53.716667,3158.808821,3.158809,67.872784,1.247055,14.426972,-1.309573,0.123008,56.312849
289,56.648045,101.432273,-0.350880,38.074879,0.015689,1.329842,53.833333,3300.388478,3.300388,66.344255,-0.065148,14.088262,2.968141,0.123008,56.648045
290,56.983240,101.588844,-0.347429,37.242665,0.015782,1.345624,53.950000,3244.953484,3.244953,66.845979,-1.375481,14.108012,0.817096,0.123008,56.983240
291,57.318436,100.912240,-0.320104,41.498072,0.015875,1.361499,54.066667,3232.818502,3.232819,68.901833,0.806276,14.259577,0.446850,0.123008,57.318436
292,57.652410,101.164254,-0.337892,38.866857,0.015968,1.377467,54.183333,3272.817448,3.272817,67.375089,0.320684,14.108770,-2.490982,0.122559,57.652410
293,57.980064,101.345849,-0.347391,38.076602,0.016060,1.393527,54.300000,3212.968328,3.212968,66.606786,-0.417554,14.249149,-2.296179,0.120240,57.980064
294,58.277387,101.178229,-0.319128,41.995851,0.016147,1.409674,54.416667,3290.716120,3.290716,69.265474,1.541575,14.693395,1.100228,0.109109,58.277387
295,58.465401,101.510142,-0.322572,40.021233,0.016214,1.425888,54.533333,3361.001274,3.361001,69.252947,-1.599653,14.235101,-2.359197,0.068996,58.465401
296,58.357171,101.860489,-0.341724,39.241242,0.016225,1.442114,54.650000,3285.264206,3.285264,67.688101,1.528010,14.045991,-1.314738,-0.039717,58.357171
